sample_id,model,ALGORITHM,FEEDBACK,OSC KEY SYNC,LFO SPEED,LFO DELAY,LFO PM DEPTH,LFO AM DEPTH,LFO KEY SYNC,LFO WAVE,P MODE SENS.,PITCH EG RATE 1,PITCH EG RATE 2,PITCH EG RATE 3,PITCH EG RATE 4,PITCH EG LEVEL 1,PITCH EG LEVEL 2,PITCH EG LEVEL 3,PITCH EG LEVEL 4,OP1 EG RATE 1,OP1 EG RATE 2,OP1 EG RATE 3,OP1 EG RATE 4,OP1 EG LEVEL 1,OP1 EG LEVEL 2,OP1 EG LEVEL 3,OP1 EG LEVEL 4,OP1 OUTPUT LEVEL,OP1 MODE,OP1 F COARSE,OP1 F FINE,OP1 OSC DETUNE,OP1 BREAK POINT,OP1 L SCALE DEPTH,OP1 R SCALE DEPTH,OP1 L KEY SCALE,OP1 R KEY SCALE,OP1 RATE SCALING,OP1 A MOD SENS.,OP1 KEY VELOCITY,OP2 EG RATE 1,OP2 EG RATE 2,OP2 EG RATE 3,OP2 EG RATE 4,OP2 EG LEVEL 1,OP2 EG LEVEL 2,OP2 EG LEVEL 3,OP2 EG LEVEL 4,OP2 OUTPUT LEVEL,OP2 MODE,OP2 F COARSE,OP2 F FINE,OP2 OSC DETUNE,OP2 BREAK POINT,OP2 L SCALE DEPTH,OP2 R SCALE DEPTH,OP2 L KEY SCALE,OP2 R KEY SCALE,OP2 RATE SCALING,OP2 A MOD SENS.,OP2 KEY VELOCITY,OP3 EG RATE 1,OP3 EG RATE 2,OP3 EG RATE 3,OP3 EG RATE 4,OP3 EG LEVEL 1,OP3 EG LEVEL 2,OP3 EG LEVEL 3,OP3 EG LEVEL 4,OP3 OUTPUT LEVEL,OP3 MODE,OP3 F COARSE,OP3 F FINE,OP3 OSC DETUNE,OP3 BREAK POINT,OP3 L SCALE DEPTH,OP3 R SCALE DEPTH,OP3 L KEY SCALE,OP3 R KEY SCALE,OP3 RATE SCALING,OP3 A MOD SENS.,OP3 KEY VELOCITY,OP4 EG RATE 1,OP4 EG RATE 2,OP4 EG RATE 3,OP4 EG RATE 4,OP4 EG LEVEL 1,OP4 EG LEVEL 2,OP4 EG LEVEL 3,OP4 EG LEVEL 4,OP4 OUTPUT LEVEL,OP4 MODE,OP4 F COARSE,OP4 F FINE,OP4 OSC DETUNE,OP4 BREAK POINT,OP4 L SCALE DEPTH,OP4 R SCALE DEPTH,OP4 L KEY SCALE,OP4 R KEY SCALE,OP4 RATE SCALING,OP4 A MOD SENS.,OP4 KEY VELOCITY,OP5 EG RATE 1,OP5 EG RATE 2,OP5 EG RATE 3,OP5 EG RATE 4,OP5 EG LEVEL 1,OP5 EG LEVEL 2,OP5 EG LEVEL 3,OP5 EG LEVEL 4,OP5 OUTPUT LEVEL,OP5 MODE,OP5 F COARSE,OP5 F FINE,OP5 OSC DETUNE,OP5 BREAK POINT,OP5 L SCALE DEPTH,OP5 R SCALE DEPTH,OP5 L KEY SCALE,OP5 R KEY SCALE,OP5 RATE SCALING,OP5 A MOD SENS.,OP5 KEY VELOCITY,OP6 EG RATE 1,OP6 EG RATE 2,OP6 EG RATE 3,OP6 EG RATE 4,OP6 EG LEVEL 1,OP6 EG LEVEL 2,OP6 EG LEVEL 3,OP6 EG LEVEL 4,OP6 OUTPUT LEVEL,OP6 MODE,OP6 F COARSE,OP6 F FINE,OP6 OSC DETUNE,OP6 BREAK POINT,OP6 L SCALE DEPTH,OP6 R SCALE DEPTH,OP6 L KEY SCALE,OP6 R KEY SCALE,OP6 RATE SCALING,OP6 A MOD SENS.,OP6 KEY VELOCITY
2536,IS,0.0,1.0,1.0,0.4284058,0.48389906,0.013342023,0.056863863,0.0,0.8,0.42857146,0.9458638,1.0,1.0,1.0,0.5039808,0.50505006,0.50505006,0.5050501,0.7006498,0.45577818,0.02087256,0.7611662,0.9995664,1.0,0.79023933,2.7809563e-08,0.9974327,0.0,0.09677419,0.01155083,0.5,0.18513598,0.0,0.012036708,0.0,0.33333334,0.0,0.0,0.0,0.49448696,0.5076431,0.0,0.6598397,0.95315194,1.0,0.7730438,8.3138225e-09,0.8152908,0.0,0.06451613,0.0,0.5,0.115136795,0.0032130014,0.07081106,0.0,0.33333334,0.0,0.0,0.0,0.97522604,0.31116787,0.06139106,0.6023205,1.0,0.89768285,0.13915387,6.3976564e-08,0.960667,0.0,0.06451613,0.0058417753,0.5,0.0,0.036389057,0.0,0.0,0.33333334,0.0,0.0,0.0,0.97103417,1.0,0.01369757,0.59469086,0.97103643,1.0,0.0,0.0,0.8685464,0.0,0.032258064,0.0040243124,0.5,0.033355106,0.0,0.16915846,0.0,0.33333334,0.0,0.0,0.0,0.97475195,0.93280506,0.023984294,0.58571607,1.0,1.0,0.09688381,0.0,0.7978289,0.0,0.032258064,0.0,0.5,0.009232706,0.015759677,0.157129,0.0,0.33333334,0.0,0.0,0.0,0.923824,0.87755805,0.012436511,0.5036213,1.0,0.9366222,0.0965063,0.0,0.59828454,0.0,0.22580644,0.0,0.5,0.48320016,0.035962023,0.124480896,1.0,0.0,0.0,0.0,0.0
2536,IS2noITF,0.0,1.0,1.0,0.47054574,0.51635545,0.0030098855,0.0,0.0,0.8,0.42857146,1.0,1.0,1.0,1.0,0.5050496,0.50505,0.5050498,0.50504994,0.73909503,0.48762265,0.025125189,0.76350856,0.9999991,0.99764776,0.76012117,7.3460676e-08,0.9911689,0.0,0.09677419,0.0,0.5,0.1762483,0.0,0.0049316525,0.0,0.33333334,0.0,0.0,0.0,0.5791043,0.4773488,0.0,0.6908732,0.9604098,1.0,0.7603165,0.0,0.8138559,0.0,0.06451613,0.0,0.5,0.13637395,0.02200786,0.057465896,0.0,0.33333334,0.0,0.0,0.0,0.9634807,0.26850945,0.15780953,0.6305247,1.0,0.857439,0.07169119,9.400384e-08,0.96862006,0.0,0.06451613,0.0,0.5,0.015204694,0.02094771,0.00028453284,0.0,0.33333334,0.0,0.0,0.0,0.99249846,0.90948534,0.0073494827,0.6214627,1.0,0.98598075,0.0,0.0,0.876363,0.0,0.032258064,0.0,0.5,0.0027591425,0.0,0.17265363,0.0,0.33333334,0.0,0.0,0.0,0.9663932,0.9637285,0.008100821,0.6000995,1.0,1.0,0.044700064,3.0655494e-07,0.80680746,0.0,0.032258064,0.0,0.5,0.009438956,0.025969792,0.1372073,0.0,0.33333334,0.0,0.0,0.0,0.93720305,0.91824836,0.0,0.5522531,1.0,0.94661963,0.0,2.3855094e-07,0.63703233,0.0,0.22580644,0.0,0.5,0.5915185,0.05529711,0.13952957,1.0,0.0,0.0,0.0,0.0
2536,IS2,0.0,1.0,1.0,0.4732541,0.54735804,0.0,0.0,0.0,0.8,0.42857146,1.0,1.0,1.0,1.0,0.505046,0.50505,0.50505006,0.50505,0.7397457,0.49307323,0.004333111,0.77805793,0.9999993,0.9932771,0.77347004,3.21e-08,0.99262154,0.0,0.09677419,0.0,0.5,0.16995655,0.0,0.00640188,0.0,0.33333334,0.0,0.0,0.0,0.5694932,0.48202822,0.0,0.6858597,0.9654505,1.0,0.7676798,1.86e-07,0.82283586,0.0,0.06451613,0.0,0.5,0.12719196,0.021959633,0.06320996,0.0,0.33333334,0.0,0.0,0.0,0.9762966,0.24771273,0.14294858,0.6413167,1.0,0.8474691,0.029835328,0.0,0.9750521,0.0,0.06451613,0.0,0.5,0.015484251,0.021348882,0.0,0.0,0.33333334,0.0,0.0,0.0,0.99574137,0.9257445,0.0,0.62342805,1.0,0.9949114,0.0,0.0,0.8593093,0.0,0.032258064,0.0,0.5,0.0,0.0,0.18024449,0.0,0.33333334,0.0,0.0,0.0,0.976764,0.9976532,0.0,0.6117928,1.0,1.0,0.0,1.09e-08,0.7998288,0.0,0.032258064,0.0,0.5,0.00437212,0.023818076,0.14093675,0.0,0.33333334,0.0,0.0,0.0,0.93161047,0.9453923,0.0,0.5592826,1.0,0.94473517,0.0,7.05e-08,0.6201989,0.0,0.22580644,0.0,0.5,0.6189624,0.053092096,0.15203467,1.0,0.0,0.0,0.0,0.0
2539,GT,0.6774193,1.0,1.0,0.363636,0.0,0.070707,0.0,0.0,0.8,0.42857146,0.848485,0.959596,0.959596,0.606061,0.50505,0.50505,0.50505,0.50505,0.787879,0.767677,1.0,0.717172,1.0,1.0,0.959596,0.0,1.0,0.0,0.06451613,0.0,0.5,0.393939,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.818182,0.424242,0.232323,0.717172,1.0,1.0,0.89899,0.0,0.717172,0.0,0.06451613,0.0,0.5,0.272727,0.0,0.0,1.0,0.33333334,0.0,0.0,0.0,0.737374,0.767677,0.212121,0.717172,1.0,0.89899,0.89899,0.0,1.0,0.0,0.06451613,0.0,0.5,0.393939,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.79798,0.767677,1.0,0.717172,1.0,1.0,0.969697,0.0,1.0,0.0,0.06451613,0.0,0.5,0.393939,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.858586,0.767677,1.0,0.717172,1.0,1.0,0.969697,0.0,0.989899,0.0,0.06451613,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.787879,0.424242,0.232323,0.717172,1.0,1.0,0.656566,0.0,0.69697,0.0,0.19354838,0.0,0.5,0.171717,0.282828,0.0,0.0,0.33333334,0.0,0.0,0.0
2539,Flow,0.6774193,1.0,1.0,0.40896982,0.028881878,0.0,0.0,0.0,0.8,0.42857146,0.83538115,0.9817746,0.93895054,0.63691944,0.5158003,0.4955425,0.5112677,0.49504557,0.83259857,0.6997036,0.7477836,0.6615857,1.0,0.94088906,1.0,0.0,1.0,0.0,0.06451613,0.0,0.5,0.5031874,0.0,0.030713528,1.0,1.0,0.0,0.0,0.0,0.8179239,0.44972092,0.36750236,0.6152485,0.9963666,0.7857963,0.7890719,0.0,0.7969588,0.0,0.06451613,0.008552678,0.5,0.3682741,0.0,0.17911479,1.0,0.33333334,0.0,0.0,0.0,0.8511882,0.6856745,0.7490938,0.662583,1.0,1.0,1.0,0.0,0.98275965,0.0,0.06451613,0.0,0.5,0.44589782,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.87402904,0.59854114,0.69672114,0.6606202,1.0,0.96860224,1.0,0.0,0.8762576,0.0,0.06451613,0.0,0.5,0.4674359,0.0,0.14407493,1.0,1.0,0.0,0.0,0.0,0.88722235,0.5939267,0.78470117,0.71900177,1.0,1.0,1.0,0.0,0.8986552,0.0,0.06451613,0.0,0.5,0.39423415,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.82709193,0.56028885,0.43540034,0.6637025,1.0,0.8995086,0.75678825,0.0,0.7661727,0.0,0.06451613,0.0,0.5,0.31872058,0.0,0.37985858,1.0,0.33333334,0.0,0.0,0.0
2539,IS,0.6774193,1.0,1.0,0.35355824,0.12371312,0.0362954,0.0,0.0,0.8,0.42857146,0.901096,0.9180567,0.9019764,0.6626872,0.50428283,0.5050499,0.50505006,0.5050502,0.8187973,0.8022927,0.9634009,0.71730435,1.0,0.95822704,0.98960435,2.7923406e-08,1.0,0.0,0.06451613,0.0,0.5,0.42213205,0.038921256,0.03753548,1.0,1.0,0.0,0.0,0.0,0.8033284,0.53093463,0.38006383,0.7209961,0.9952036,0.92401606,0.95684433,7.4185182e-09,0.8459916,0.0,0.06451613,0.010903625,0.5,0.17542116,0.0,0.052479494,1.0,0.33333334,0.0,0.0,0.0,0.8053097,0.7470382,0.4726212,0.7224781,1.0,0.9011475,0.8330222,6.224592e-08,1.0,0.0,0.06451613,0.00985628,0.5,0.43157843,0.0681853,0.0,1.0,1.0,0.0,0.0,0.0,0.862265,0.84695244,1.0,0.65737087,0.97922826,1.0,1.0,0.0,0.94673043,0.0,0.06451613,0.023548177,0.5,0.37876752,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.81341016,0.69185305,0.8855606,0.7479742,0.99861157,1.0,1.0,0.0,0.9476679,0.0,0.06451613,0.0,0.5,0.020030979,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.82747126,0.3754716,0.34870484,0.66120523,0.9925624,0.9177818,0.63246167,3.778071e-08,0.70603234,0.0,0.19354838,0.0077701635,0.5,0.18442895,0.03641156,0.0071745794,0.0,0.33333334,0.0,0.0,0.0
2539,IS2noITF,0.6774193,1.0,1.0,0.37279385,0.068835236,0.08289324,0.0,0.0,0.8,0.42857146,0.88119537,0.9389818,0.9441765,0.6785299,0.5050498,0.50505006,0.5050499,0.50504994,0.8336965,0.71291876,0.8225727,0.712516,0.9999999,0.89948815,1.0,7.951936e-08,0.9906164,0.0,0.06451613,0.0,0.5,0.38120598,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7748761,0.5292243,0.27431265,0.73062223,0.9899001,0.9686767,0.94060546,0.0,0.80364776,0.0,0.06451613,0.00728329,0.5,0.2168083,0.010259634,0.0,1.0,0.33333334,0.0,0.0,0.0,0.76360285,0.7923364,0.47579134,0.67508113,0.9936386,0.96300805,0.9332617,1.1154284e-07,1.0,0.0,0.06451613,0.035879694,0.5,0.39717403,0.011587316,0.0,1.0,1.0,0.0,0.0,0.0,0.8589504,0.64507043,0.90379006,0.6341822,0.9813503,0.98057693,0.95208985,0.0,0.941578,0.0,0.06451613,0.0,0.5,0.3369993,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8329154,0.69169736,0.82955116,0.6568933,0.99255157,0.9839031,1.0,4.131791e-07,0.94916564,0.0,0.06451613,0.0,0.5,0.019872423,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.83764005,0.4127032,0.33698115,0.72165585,0.9831228,1.0,0.7564399,0.0,0.6576939,0.0,0.19354838,0.0,0.5,0.093878925,0.089176655,0.0,0.0,0.33333334,0.0,0.0,0.0
2539,IS2,0.6774193,1.0,1.0,0.37290996,0.06454022,0.078185156,0.0,0.0,0.8,0.42857146,0.88436216,0.94109285,0.9449355,0.67604125,0.50505036,0.5050501,0.50505006,0.50505,0.8377044,0.7207846,0.84345895,0.7223374,1.0,0.8929359,1.0,0.0,0.9908547,0.0,0.06451613,0.0,0.5,0.3963921,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.77022505,0.53402936,0.28179032,0.7307992,0.9925775,0.9664741,0.9381479,1.23e-07,0.80681473,0.0,0.06451613,0.003399864,0.5,0.21411449,0.009819861,0.0,1.0,0.33333334,0.0,0.0,0.0,0.7595237,0.80721253,0.49457657,0.6865957,0.9938519,0.95999116,0.9416852,7.5e-08,1.0,0.0,0.06451613,0.02679761,0.5,0.398253,0.00652304,0.0,1.0,1.0,0.0,0.0,0.0,0.8659296,0.651576,0.9387789,0.6382824,0.986797,0.98862296,0.97342646,0.0,0.9376707,0.0,0.06451613,0.001251814,0.5,0.34780675,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8452575,0.7039588,0.86047024,0.6679873,0.9947957,0.9884662,1.0,0.0,0.9550748,0.0,0.06451613,0.0,0.5,0.009491645,0.0,0.00305626,1.0,1.0,0.0,0.0,0.0,0.85306376,0.43189514,0.3561749,0.7314524,0.98686254,1.0,0.75880677,0.0,0.636439,0.0,0.19354838,0.0,0.5,0.08447894,0.08347238,0.0,0.0,0.33333334,0.0,0.0,0.0
2879,GT,0.032258064,1.0,1.0,0.343434,0.333333,0.171717,0.717172,0.0,0.8,0.14285715,0.949495,0.676768,0.959596,0.606061,0.50505,0.50505,0.50505,0.50505,0.545455,0.333333,0.20202,0.424242,1.0,0.929293,0.848485,0.0,1.0,1.0,0.0,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,0.14285715,1.0,0.222222,0.0,0.414141,1.0,0.979798,0.939394,0.0,0.737374,0.0,0.06451613,0.0,0.071428575,0.0,0.0,0.040404,0.0,0.0,0.14285715,0.0,0.0,0.535354,0.333333,0.20202,0.464646,1.0,0.929293,0.848485,0.0,1.0,1.0,0.0,0.292929,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,0.0,1.0,0.464646,0.0,0.282828,1.0,0.939394,0.878788,0.0,0.848485,0.0,0.06451613,0.0,0.35714287,0.545455,0.0,0.0,0.0,0.0,0.14285715,0.0,0.14285715,1.0,0.464646,0.0,0.282828,1.0,0.939394,0.878788,0.0,0.69697,0.0,0.06451613,0.0,1.0,0.252525,0.0,0.242424,0.0,0.0,0.14285715,0.0,0.0,1.0,0.464646,0.0,0.282828,1.0,0.939394,0.878788,0.0,0.50505,0.0,0.32258064,0.0,1.0,0.161616,0.0,0.242424,0.0,0.0,0.14285715,0.0,0.0
2879,Flow,0.032258064,1.0,1.0,0.3661394,0.3058591,0.23829705,0.69218737,0.0,0.8,0.2857143,0.88801086,0.76503265,0.84598166,0.55120873,0.5007132,0.50136733,0.5181695,0.49838018,0.58509195,0.38166428,0.1509425,0.40984,1.0,1.0,0.86196303,0.0,1.0,1.0,0.0,0.15824437,0.0,0.2350508,0.0,0.0,0.0,0.0,0.2857143,0.0,0.14285715,0.99960995,0.28406215,0.012341917,0.29335892,1.0,1.0,0.99866354,0.0,0.7873926,0.0,0.06451613,0.0,0.071428575,0.34662902,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.6588943,0.34556413,0.1722973,0.3837669,1.0,0.9859098,0.9681378,0.0,0.97730553,1.0,0.0,0.13369405,0.0,0.02780366,0.0,0.0,0.0,0.0,0.2857143,0.0,0.0,0.8354324,0.40859997,0.07049364,0.3035239,1.0,1.0,0.95513505,0.0,0.84015834,0.0,0.06451613,0.0,0.35714287,0.54021025,0.0,0.0,0.0,0.0,0.14285715,0.0,0.14285715,0.91922677,0.49260247,0.050040543,0.36240792,1.0,1.0,0.9636457,0.0,0.74231076,0.0,0.06451613,0.0,1.0,0.38865292,0.0,0.05274141,0.0,0.0,0.14285715,0.0,0.0,0.9188133,0.45551014,0.11686635,0.33395326,1.0,1.0,1.0,0.0,0.7168604,0.0,0.32258064,0.032157183,1.0,0.4147719,0.0,0.14097095,0.0,0.0,0.14285715,0.0,0.0
2879,IS,0.032258064,1.0,1.0,0.35838592,0.30036375,0.16363488,0.4093288,0.0,0.8,0.14285715,0.77790445,0.59496963,0.7591076,0.53227603,0.5038635,0.50505006,0.5050501,0.5050501,0.5520188,0.35042152,0.17399739,0.4074781,0.99998057,1.0,0.7840425,2.9017112e-08,0.9921102,1.0,0.0,0.16480479,0.0,0.025917752,0.0,0.0,0.0,0.0,0.2857143,0.0,0.14285715,0.94044703,0.14480181,0.0,0.26414484,0.9748345,0.95889205,0.92195064,1.7062003e-09,0.7199223,0.0,0.06451613,0.0,0.071428575,0.14673334,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.52740115,0.32286486,0.110923685,0.39163306,0.9982971,1.0,0.8567664,6.1640996e-08,0.98000443,1.0,0.0,0.1943061,0.0,0.14070547,0.0,0.0,0.0,0.0,0.2857143,0.0,0.0,0.89406437,0.3722313,0.0,0.22984512,0.98253155,0.9095348,0.83403355,0.0,0.84153575,0.0,0.06451613,0.0,0.35714287,0.56448025,0.0,0.0,0.0,0.0,0.14285715,0.0,0.14285715,0.86124575,0.34002566,0.0,0.26587653,0.9765932,0.8647571,0.7348467,0.0,0.7428721,0.0,0.06451613,0.0,1.0,0.3179865,0.0,0.18080038,0.0,0.0,0.14285715,0.0,0.0,0.8725729,0.32864812,0.036364246,0.31225008,0.98097926,0.8966745,0.75973475,0.0,0.56230474,0.0,0.32258064,0.0,1.0,0.3109085,0.0,0.2196439,0.0,0.0,0.14285715,0.0,0.0
2879,IS2noITF,0.032258064,1.0,1.0,0.3206567,0.25856036,0.15899624,0.61154616,0.0,0.8,0.14285715,0.88081896,0.65925276,0.8589266,0.5954182,0.50505006,0.50505006,0.5050499,0.50504994,0.5477516,0.3033997,0.15797749,0.40401992,0.99999964,0.96504676,0.82727015,7.635886e-08,0.9948353,1.0,0.0,0.2144731,0.0,0.12423842,0.0,0.0,0.0,0.0,0.2857143,0.0,0.14285715,0.8924465,0.23469025,0.0,0.32423624,1.0,0.9415923,0.94087654,0.0,0.7103373,0.0,0.06451613,0.04605024,0.071428575,0.002085224,0.0,0.013983542,0.0,0.0,0.14285715,0.0,0.0,0.53729874,0.35054988,0.14893255,0.39002118,0.99992055,0.9274618,0.77101445,1.02797486e-07,0.94724804,1.0,0.0,0.2236991,0.0,0.048972145,0.09210009,0.032490917,0.0,0.0,0.2857143,0.0,0.0,0.95297706,0.55696714,0.0,0.28175697,0.9689298,0.8767926,0.8222957,0.0,0.8104665,0.0,0.06451613,0.04111837,0.35714287,0.5855496,0.0,0.0,0.0,0.0,0.14285715,0.0,0.14285715,0.94386816,0.60176057,0.057109386,0.27148393,0.996495,0.97733915,0.8119381,3.62536e-07,0.7116183,0.0,0.06451613,0.0,1.0,0.21568583,0.01164326,0.22631311,0.0,0.0,0.14285715,0.0,0.0,0.89254934,0.57039994,0.06304724,0.3346346,0.9942175,0.98745584,0.722823,0.0,0.56495625,0.0,0.32258064,0.0,1.0,0.16868682,0.006996708,0.2798561,0.0,0.0,0.14285715,0.0,0.0
2879,IS2,0.032258064,1.0,1.0,0.31425667,0.26104465,0.16245106,0.6240785,0.0,0.8,0.14285715,0.88846153,0.65443254,0.8570953,0.58783203,0.50505376,0.50505006,0.50505,0.50505,0.5355895,0.297407,0.15492049,0.39907303,0.99999994,0.95457524,0.8419577,2.31e-07,0.9962172,1.0,0.0,0.21907163,0.0,0.123931676,0.0,0.0,0.0,0.0,0.2857143,0.0,0.14285715,0.8924767,0.23557091,0.0,0.3142733,1.0,0.9375617,0.95352286,0.0,0.708256,0.0,0.06451613,0.040580593,0.071428575,0.0,0.0,0.011821267,0.0,0.0,0.14285715,0.0,0.0,0.5314879,0.35466418,0.14298245,0.38979426,1.0,0.9192164,0.7798317,0.0,0.9484768,1.0,0.0,0.21552682,0.0,0.04650949,0.081437714,0.010600868,0.0,0.0,0.2857143,0.0,0.0,0.9549444,0.5528887,0.0,0.27649182,0.9730102,0.8637662,0.8128888,1.99e-07,0.8038825,0.0,0.06451613,0.034589678,0.35714287,0.60741574,0.0,0.0,0.0,0.0,0.14285715,0.0,0.14285715,0.9518094,0.61942375,0.048062436,0.2665903,0.99807566,0.98551023,0.8189687,1.28e-08,0.70223665,0.0,0.06451613,0.0,1.0,0.22325613,0.004532035,0.23870218,0.0,0.0,0.14285715,0.0,0.0,0.90036273,0.57880163,0.06733007,0.3394697,0.9960737,0.9871369,0.7252325,0.0,0.55019,0.0,0.32258064,0.0,1.0,0.17607193,0.0,0.29780188,0.0,0.0,0.14285715,0.0,0.0
3186,GT,0.9032258,0.8571429,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.42857146,0.848485,0.959596,0.959596,0.606061,0.50505,0.50505,0.50505,0.50505,1.0,0.262626,0.252525,0.616162,1.0,0.989899,0.707071,0.0,1.0,0.0,0.06451613,0.0,0.5,0.393939,0.0,0.0,1.0,1.0,0.71428573,0.0,0.0,1.0,0.585859,0.424242,0.464646,1.0,0.989899,1.0,0.0,0.89899,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.71428573,0.0,0.14285715,1.0,0.393939,0.323232,0.717172,1.0,0.989899,0.959596,0.0,1.0,0.0,0.0,0.0,0.5,0.393939,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.808081,0.707071,0.717172,1.0,0.989899,0.929293,0.0,0.969697,0.0,0.0,0.0,0.5,0.393939,0.0,0.0,1.0,0.0,0.8571429,0.0,0.0,1.0,0.393939,0.323232,0.717172,1.0,0.989899,0.707071,0.0,1.0,0.0,0.0,0.0,0.5,0.393939,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.393939,0.323232,0.717172,1.0,0.989899,0.707071,0.0,0.868687,0.0,0.0,0.0,0.5,0.393939,0.0,0.59596,1.0,0.0,0.0,0.0,0.0
3186,Flow,0.12903225,0.71428573,1.0,0.353802,0.19218314,0.10891551,0.0,0.0,0.8,0.42857146,0.87608516,0.9047437,1.0,0.85125124,0.515447,0.49167526,0.49976593,0.4904741,0.88116175,0.75897264,0.6925657,0.71901166,1.0,0.9743739,0.9758222,0.0,1.0,0.0,0.0,0.0,0.5,0.27921236,0.0,0.22738153,0.0,0.0,0.0,0.0,0.0,0.9092033,0.74837124,0.64770246,0.6606048,0.9709219,0.9326502,1.0,0.0,0.8399774,0.0,0.0,0.030578882,0.5,0.28615987,0.09488927,0.20433863,0.0,0.0,0.0,0.0,0.0,0.9147875,0.7941155,0.70192957,0.6878275,1.0,0.9765652,0.9759297,0.0,0.97561,0.0,0.0,0.04870449,0.5,0.2983311,0.07571168,0.10953362,0.0,0.0,0.0,0.0,0.0,0.93703884,0.7491941,0.7566534,0.7381255,1.0,0.991959,0.945749,0.0,0.88849914,0.0,0.0,0.0,0.5,0.2784132,0.06830159,0.12633994,0.0,0.0,0.0,0.0,0.0,0.89134264,0.8025781,0.77254444,0.71869254,1.0,1.0,0.989852,0.0,0.87105536,0.0,0.0,0.0,0.5,0.25752807,0.017466232,0.056998596,0.0,0.0,0.0,0.0,0.0,0.8420113,0.7441778,0.6319257,0.66752976,0.96992064,1.0,0.8768849,0.0,0.7539426,0.0,0.0,0.0,0.5,0.36283746,0.12874177,0.28911904,0.0,0.0,0.0,0.0,0.0
3186,IS,0.6774193,0.5714286,1.0,0.38731253,0.060904205,0.031771652,0.07434252,1.0,0.8,0.42857146,0.5413904,0.6488404,0.6943815,0.4330181,0.5061073,0.5050501,0.5050502,0.5050501,0.8778379,0.6214154,0.97064584,0.7103216,0.9999427,0.91455495,0.9225101,2.2177288e-08,0.9837802,0.0,0.0,0.0,1.0,0.15119167,0.0,0.024275502,0.0,1.0,0.42857146,0.0,0.0,0.86094975,0.3949159,0.5243877,0.7061422,0.9612413,0.69644195,0.8755209,1.6460143e-08,0.85582453,0.0,0.0,0.0,0.5,0.35102555,0.028195666,0.20779726,1.0,0.33333334,0.0,0.0,0.0,0.7848017,0.5145345,0.63733196,0.7209965,1.0,0.6901914,0.85024196,6.2860536e-08,0.9958885,0.0,0.0,0.0,0.5,0.29139158,0.02789541,0.0,1.0,1.0,0.0,0.0,0.0,0.85873425,0.5613877,0.6761946,0.72223085,1.0,0.8251136,0.79671097,0.0,0.88864064,0.0,0.0,0.0,0.5,0.23508638,0.0,0.039091673,1.0,1.0,0.0,0.0,0.0,0.86198395,0.66548485,0.92094433,0.7321326,0.9684768,1.0,0.984997,0.0,0.95206857,0.0,0.0,0.0,0.0,0.27213648,0.0,0.08747562,1.0,0.0,0.0,0.0,0.0,0.7693492,0.42316765,0.5694638,0.71855444,1.0,0.93427163,1.0,2.8042662e-09,0.7729439,1.0,0.0,0.011262284,0.5,0.17523439,0.18702559,0.24732913,1.0,0.33333334,0.0,0.0,0.0
